4	-9	2.9995	-9.00132	0	1314.2
4	-8	2.9995	-8.00112	0	1312.76
4	-7	2.9995	-7.001	0	1311.56
4	-6	2.9995	-6.00077	0	1310.55
4	-5	2.9995	-5.00063	0	1309.73
4	-4	2.9995	-4.00049	0	1309.08
4	-3	2.9995	-3.00036	0	1308.58
4	-2	2.9995	-2.00024	0	1308.24
4	-1	2.9995	-1.00013	0	1308.03
4	0	2.9995	2.17474e-17	0	1307.96
4	1	2.9995	1.00013	0	1308.03
4	2	2.9995	2.00024	0	1308.24
4	3	2.9995	3.00038	0	1308.58
4	4	2.9995	4.00049	0	1309.08
4	5	2.9995	5.00063	0	1309.73
4	6	2.9995	6.00077	0	1310.55
4	7	2.9995	7.00094	0	1311.56
4	8	2.9995	8.00112	0	1312.76
4	9	2.9995	9.00132	0	1314.2
4	10	2.9995	10.0016	0	1315.89
4	11	2.99949	11.0018	0	1317.87
4	12	2.99949	12.0021	0	1320.21
4	13	2.99949	13.0025	0	1322.96
4	14	2.99948	14.003	0	1326.2
4	15	2.99947	15.0035	0	1330.06
4	16	2.99946	16.0043	0	1334.69
4	17	2.99945	17.0052	0	1340.29
4	18	2.99938	18.0077	0	1347.18
4	19	2.99931	19.0097	0	1355.79
4	20	2.99919	20.0124	0	1366.79
4	21	2.99897	21.0163	0	1381.3
4	22	2.9985	22.0223	0	1401.23
4	23	2.99747	23.0318	0	1431.26
4	24	2.99506	24.0468	0	1480.06
4	25	2.98509	25.0836	0	1574.23
4	26	2.9356	26.1667	0	1834.22
4	27	2.88283	27.2112	0	3227.96
5	-27	4.53286	-28.0334	0	1978.54
5	-26	3.03636	-26.6218	0	3423.55
5	-25	3.01361	-25.2923	0	3067.27
5	-24	2.95736	-24.1388	0	3012.94
5	-23	2.9779	-23.1015	0	2883.8
5	-22	2.98761	-22.0761	0	2812.96
5	-21	2.99296	-21.0567	0	2767.46
5	-20	2.99552	-20.0444	0	2736.32
5	-19	2.99711	-19.0345	0	2712.99
5	-18	2.99793	-18.0279	0	2695.27
5	-17	2.99848	-17.0226	0	2681.19
5	-16	2.99877	-16.019	0	2669.89
5	-15	2.999	-15.0158	0	2660.54
5	-14	2.99913	-14.0135	0	2652.81
5	-13	2.99939	-13.0072	0	2646.14
5	-12	2.99939	-12.0074	0	2640.72
5	-11	2.99942	-11.0063	0	2636.07
5	-10	2.99946	-10.0044	0	2632.09
5	-9	2.99947	-9.00382	0	2628.73
5	-8	2.99944	-8.0053	0	2625.92
5	-7	2.99949	-7.00269	0	2623.49
5	-6	2.99949	-6.00268	0	2621.51
5	-5	2.99949	-5.00217	0	2619.87
5	-4	2.99949	-4.00169	0	2618.57
5	-3	2.9995	-3.00124	0	2617.58
5	-2	2.9995	-2.00082	0	2616.89
5	-1	2.9995	-1.00041	0	2616.48
5	0	2.9995	-1.23227e-16	0	2616.34
5	1	2.9995	1.00041	0	2616.48
5	2	2.9995	2.00082	0	2616.89
5	3	2.9995	3.00125	0	2617.58
5	4	2.99949	4.00169	0	2618.57
5	5	2.99949	5.00217	0	2619.87
5	6	2.99949	6.00268	0	2621.51
5	7	2.99949	7.00269	0	2623.49
5	8	2.99947	8.00388	0	2625.9
5	9	2.99947	9.00382	0	2628.73
5	10	2.99944	10.0054	0	2632.11
5	11	2.99942	11.0063	0	2636.07
5	12	2.99939	12.0074	0	2640.72
5	13	2.99939	13.0073	0	2646.14
5	14	2.99915	14.0132	0	2652.78
5	15	2.999	15.0158	0	2660.54
5	16	2.99877	16.019	0	2669.89
5	17	2.99848	17.0226	0	2681.19
5	18	2.99792	18.0281	0	2695.3
5	19	2.99704	19.0349	0	2713.11
5	20	2.99552	20.0444	0	2736.32
5	21	2.99284	21.0573	0	2767.69
5	22	2.98761	22.0761	0	2812.96
5	23	2.97686	23.1039	0	2885.76
5	24	2.95736	24.1388	0	3012.94
5	25	3.00998	25.2916	0	3072.82
5	26	3.03636	26.6218	0	3423.55
5	27	4.53286	28.0334	0	1978.54
6	-27	4.70028	-27.8682	0	2019.54
6	-26	2.88088	-27.2124	0	5703.03
6	-25	2.99457	-25.5493	0	4602.66
6	-24	2.955	-24.3578	0	4452.81
6	-23	2.93408	-23.1684	0	4383.18
6	-22	2.95991	-22.1349	0	4247.75
6	-21	2.97491	-21.108	0	4167.29
6	-20	2.98475	-20.0845	0	4112.13
6	-19	2.99019	-19.0675	0	4073.65
6	-18	2.99339	-18.0549	0	4045.15
6	-17	2.99535	-17.0453	0	4023.08
6	-16	2.99668	-16.0374	0	4005.4
6	-15	2.99751	-15.0314	0	3991.09
6	-14	2.99805	-14.0268	0	3979.31
6	-13	2.99848	-13.0225	0	3969.39
6	-12	2.99875	-12.0194	0	3961.1
6	-11	2.99895	-11.0165	0	3954.06
6	-10	2.99909	-10.0143	0	3948.12
6	-9	2.9992	-9.01213	0	3943.04
6	-8	2.99929	-8.01029	0	3938.76
6	-7	2.99944	-7.0056	0	3935.09
6	-6	2.99944	-6.00526	0	3932.13
6	-5	2.99946	-5.00427	0	3929.7
6	-4	2.99948	-4.00334	0	3927.76
6	-3	2.99949	-3.00246	0	3926.29
6	-2	2.99949	-2.00162	0	3925.25
6	-1	2.9995	-1.00081	0	3924.64
6	0	2.9995	-1.78231e-16	0	3924.43
6	1	2.9995	1.00081	0	3924.64
6	2	2.99949	2.00162	0	3925.25
6	3	2.99949	3.00246	0	3926.29
6	4	2.99948	4.00335	0	3927.76
6	5	2.99946	5.00426	0	3929.7
6	6	2.99944	6.00526	0	3932.13
6	7	2.99944	7.0056	0	3935.09
6	8	2.99942	8.00648	0	3938.65
6	9	2.99933	9.00911	0	3942.95
6	10	2.99911	10.014	0	3948.09
6	11	2.99895	11.0165	0	3954.06
6	12	2.99873	12.0196	0	3961.13
6	13	2.99848	13.0225	0	3969.39
6	14	2.99805	14.0268	0	3979.31
6	15	2.99751	15.0314	0	3991.09
6	16	2.99659	16.038	0	4005.53
6	17	2.99533	17.0454	0	4023.11
6	18	2.99337	18.055	0	4045.18
6	19	2.99019	19.0675	0	4073.65
6	20	2.98464	20.0848	0	4112.26
6	21	2.97481	21.1082	0	4167.53
6	22	2.95991	22.1349	0	4247.75
6	23	2.86787	23.2199	0	4451.83
6	24	2.95626	24.3596	0	4451.06
6	25	2.99461	25.5491	0	4602.38
6	26	2.87952	27.2132	0	5710.58
6	27	4.70027	27.8682	0	2019.56
7	-27	6.58831	-27.8735	0	1793.51
7	-26	4.59924	-27.9245	0	6022.77
7	-25	3.02271	-25.8548	0	6034.91
7	-24	2.99897	-24.5163	0	5790.45
7	-23	2.9624	-23.3691	0	5708.38
7	-22	2.79586	-22.2452	0	5864.14
7	-21	2.94639	-21.1539	0	5583.99
7	-20	2.96395	-20.1284	0	5500.95
7	-19	2.97352	-19.1109	0	5446.29
7	-18	2.98334	-18.0883	0	5400.06
7	-17	2.98834	-17.0738	0	5368.02
7	-16	2.9918	-16.0615	0	5342.69
7	-15	2.99392	-15.0525	0	5322.81
7	-14	2.99545	-14.0448	0	5306.43
7	-13	2.99663	-13.0378	0	5292.74
7	-12	2.99737	-12.0325	0	5281.45
7	-11	2.99798	-11.0275	0	5271.85
7	-10	2.99837	-10.0238	0	5263.83
7	-9	2.99868	-9.02021	0	5257
7	-8	2.9989	-8.01728	0	5251.26
7	-7	2.99908	-7.01439	0	5246.43
7	-6	2.99938	-6.00789	0	5242.29
7	-5	2.99931	-5.00981	0	5239.16
7	-4	2.99946	-4.00448	0	5236.49
7	-3	2.99948	-3.00334	0	5234.55
7	-2	2.99949	-2.00223	0	5233.18
7	-1	2.9995	-1.00115	0	5232.37
7	0	2.9995	-2.59887e-16	0	5232.1
7	1	2.9995	1.00112	0	5232.37
7	2	2.99949	2.00223	0	5233.18
7	3	2.99948	3.00335	0	5234.55
7	4	2.99946	4.00443	0	5236.49
7	5	2.99931	5.00981	0	5239.16
7	6	2.99938	6.00789	0	5242.29
7	7	2.99908	7.01445	0	5246.43
7	8	2.99889	8.01741	0	5251.27
7	9	2.99868	9.02021	0	5257
7	10	2.99836	10.0238	0	5263.84
7	11	2.99798	11.0275	0	5271.85
7	12	2.99736	12.0326	0	5281.46
7	13	2.99662	13.0378	0	5292.75
7	14	2.99545	14.0448	0	5306.43
7	15	2.99392	15.0525	0	5322.81
7	16	2.99168	16.062	0	5342.9
7	17	2.98836	17.0737	0	5367.98
7	18	2.98338	18.0882	0	5399.98
7	19	2.97351	19.1109	0	5446.31
7	20	2.96399	20.1283	0	5500.73
7	21	2.94639	21.1539	0	5583.99
7	22	2.79877	22.2447	0	5859.89
7	23	2.96178	23.3681	0	5709.25
7	24	2.99897	24.5163	0	5790.45
7	25	3.02226	25.8547	0	6035.6
7	26	4.59924	27.9245	0	6022.77
7	27	6.58831	27.8735	0	1793.51
8	-27	6.60236	-27.869	0	2631.57
8	-26	4.52425	-28.1144	0	6911.87
8	-25	2.97309	-26.1117	0	7594.51
8	-24	2.9448	-24.6559	0	7296.2
8	-23	2.99913	-23.4865	0	7020.21
8	-22	2.9682	-22.379	0	6967.28
8	-21	2.92564	-21.3228	0	6981.41
8	-20	2.93587	-20.1664	0	6904.28
8	-19	2.95417	-19.1434	0	6822.13
8	-18	2.96676	-18.1236	0	6763.43
8	-17	2.97531	-17.1072	0	6719.61
8	-16	2.9829	-16.0895	0	6683.66
8	-15	2.9875	-15.0764	0	6656.52
8	-14	2.99085	-14.0651	0	6634.6
8	-13	2.9932	-13.0557	0	6616.74
8	-12	2.99481	-12.0482	0	6602.11
8	-11	2.99602	-11.0415	0	6589.83
8	-10	2.99699	-10.0353	0	6579.4
8	-9	2.99764	-9.03039	0	6570.74
8	-8	2.99818	-8.0256	0	6563.39
8	-7	2.99855	-7.02172	0	6557.3
8	-6	2.99886	-6.01787	0	6552.22
8	-5	2.99907	-5.01469	0	6548.11
8	-4	2.99924	-4.01144	0	6544.83
8	-3	2.99945	-3.00516	0	6542.27
8	-2	2.99948	-2.00349	0	6540.58
8	-1	2.99949	-1.00178	0	6539.57
8	0	2.9995	-2.1289e-16	0	6539.22
8	1	2.99949	1.00178	0	6539.57
8	2	2.99948	2.00349	0	6540.58
8	3	2.99945	3.00516	0	6542.27
8	4	2.99924	4.01144	0	6544.83
8	5	2.99908	5.01444	0	6548.1
8	6	2.99885	6.01797	0	6552.23
8	7	2.99855	7.02172	0	6557.3
8	8	2.99817	8.02571	0	6563.41
8	9	2.99764	9.03039	0	6570.74
8	10	2.99699	10.0353	0	6579.4
8	11	2.99602	11.0415	0	6589.83
8	12	2.99481	12.0482	0	6602.11
8	13	2.99314	13.056	0	6616.84
8	14	2.99086	14.0651	0	6634.59
8	15	2.9875	15.0764	0	6656.52
8	16	2.9829	16.0895	0	6683.66
8	17	2.97536	17.1071	0	6719.51
8	18	2.96679	18.1235	0	6763.33
8	19	2.95416	19.1434	0	6822.1
8	20	2.93587	20.1664	0	6904.28
8	21	2.92564	21.3228	0	6981.41
8	22	2.96919	22.3808	0	6965.72
8	23	2.99913	23.4865	0	7020.21
8	24	2.94472	24.656	0	7295.93
8	25	2.97302	26.1119	0	7594.21
8	26	4.52425	28.1144	0	6911.87
8	27	6.60236	27.869	0	2631.57
9	-27	8.52319	-27.8651	0	1787.58
9	-26	4.55965	-27.9728	0	6910.55
9	-25	2.88495	-26.2099	0	9456.42
9	-24	2.97966	-24.9025	0	8591.76
9	-23	2.96613	-23.6246	0	8437.7
9	-22	2.99716	-22.4659	0	8270.6
9	-21	2.96917	-21.3808	0	8237.3
9	-20	2.93189	-20.3292	0	8250.52
9	-19	2.92848	-19.1743	0	8212.21
9	-18	2.94619	-18.1541	0	8132.9
9	-17	2.96005	-17.1346	0	8073.62
9	-16	2.96999	-16.1177	0	8029.15
9	-15	2.97767	-15.1021	0	7993.43
9	-14	2.98337	-14.0883	0	7965.18
9	-13	2.98751	-13.0764	0	7942.32
9	-12	2.99057	-12.0661	0	7923.59
9	-11	2.99293	-11.0569	0	7908.03
9	-10	2.99462	-10.0491	0	7895.15
9	-9	2.99593	-9.04205	0	7884.29
9	-8	2.99693	-8.03574	0	7875.27
9	-7	2.99769	-7.03002	0	7867.74
9	-6	2.99824	-6.02508	0	7861.56
9	-5	2.99866	-5.02045	0	7856.52
9	-4	2.99899	-4.01593	0	7852.52
9	-3	2.99939	-3.00738	0	7849.35
9	-2	2.99945	-2.00508	0	7847.32
9	-1	2.99949	-1.00223	0	7846.09
9	0	2.9995	-2.50336e-16	0	7845.69
9	1	2.99949	1.00232	0	7846.1
9	2	2.99945	2.00508	0	7847.32
9	3	2.99939	3.00742	0	7849.35
9	4	2.99899	4.01593	0	7852.52
9	5	2.99866	5.02045	0	7856.52
9	6	2.99825	6.02497	0	7861.54
9	7	2.99769	7.03002	0	7867.74
9	8	2.99693	8.03574	0	7875.27
9	9	2.99593	9.04205	0	7884.29
9	10	2.99464	10.049	0	7895.09
9	11	2.9929	11.057	0	7908.07
9	12	2.99057	12.0661	0	7923.59
9	13	2.98751	13.0764	0	7942.32
9	14	2.98336	14.0883	0	7965.21
9	15	2.97751	15.1024	0	7993.8
9	16	2.96999	16.1177	0	8029.15
9	17	2.96009	17.1346	0	8073.75
9	18	2.94619	18.1541	0	8132.9
9	19	2.92847	19.1744	0	8212.21
9	20	2.93194	20.3293	0	8250.45
9	21	2.96905	21.3805	0	8237.5
9	22	2.99724	22.4665	0	8270.53
9	23	2.96516	23.6263	0	8440.27
9	24	2.97965	24.9025	0	8591.78
9	25	2.88495	26.2099	0	9456.42
9	26	4.55969	27.9727	0	6910.17
9	27	8.52319	27.8651	0	1787.58
10	-27	8.57053	-27.86	0	2625.54
10	-26	4.66646	-27.8802	0	7646.96
10	-25	2.92501	-26.8222	0	10653.1
10	-24	2.99092	-25.0649	0	9932.58
10	-23	2.91777	-23.6847	0	9898.49
10	-22	2.98922	-22.5709	0	9622.31
10	-21	2.99435	-21.4496	0	9532.27
10	-20	2.96751	-20.3778	0	9511.89
10	-19	2.93516	-19.3328	0	9523.57
10	-18	2.83858	-18.2332	0	9601.87
10	-17	2.94019	-17.1615	0	9436.19
10	-16	2.95422	-16.1433	0	9378.39
10	-15	2.9648	-15.1269	0	9333.99
10	-14	2.97225	-14.1134	0	9300.15
10	-13	2.97954	-13.0978	0	9269.7
10	-12	2.98462	-12.0849	0	9246.09
10	-11	2.98829	-11.074	0	9227
10	-10	2.99115	-10.064	0	9211.1
10	-9	2.99338	-9.05492	0	9197.86
10	-8	2.99503	-8.04704	0	9186.94
10	-7	2.99634	-7.0396	0	9177.81
10	-6	2.99731	-6.03298	0	9170.35
10	-5	2.99804	-5.02698	0	9164.33
10	-4	2.99861	-4.02104	0	9159.53
10	-3	2.99902	-3.01544	0	9155.92
10	-2	2.99942	-2.00612	0	9153.28
10	-1	2.99948	-1.00311	0	9151.87
10	0	2.9995	-2.61225e-16	0	9151.4
10	1	2.99948	1.00329	0	9151.87
10	2	2.99942	2.00612	0	9153.28
10	3	2.99902	3.01545	0	9155.92
10	4	2.99861	4.02105	0	9159.53
10	5	2.99807	5.02672	0	9164.29
10	6	2.9973	6.03305	0	9170.36
10	7	2.99633	7.03962	0	9177.81
10	8	2.99503	8.04701	0	9186.9
10	9	2.99338	9.05492	0	9197.86
10	10	2.99115	10.064	0	9211.1
10	11	2.98829	11.074	0	9227
10	12	2.9846	12.0849	0	9246.13
10	13	2.97951	13.0978	0	9269.75
10	14	2.97225	14.1134	0	9300.15
10	15	2.96483	15.1269	0	9334.16
10	16	2.95422	16.1433	0	9378.39
10	17	2.94019	17.1615	0	9436.19
10	18	2.84417	18.231	0	9595.5
10	19	2.935	19.3326	0	9523.8
10	20	2.96776	20.3782	0	9511.51
10	21	2.99435	21.4496	0	9532.27
10	22	2.98915	22.5711	0	9622.46
10	23	2.91761	23.6848	0	9898.44
10	24	2.991	25.0646	0	9932.21
10	25	2.92501	26.8222	0	10653.1
10	26	4.66646	27.8802	0	7646.88
10	27	8.56798	27.86	0	2635.31
11	-27	10.4423	-27.8626	0	1847.01
11	-26	4.75163	-27.8602	0	8561.03
11	-25	2.99749	-27.0316	0	11976.3
11	-24	2.91786	-25.1846	0	11474.9
11	-23	2.98059	-23.9047	0	11088.9
11	-22	2.95002	-22.6491	0	11025.2
11	-21	2.99665	-21.5376	0	10856.4
11	-20	2.99105	-20.4356	0	10799.2
11	-19	2.96457	-19.3727	0	10789.3
11	-18	2.93756	-18.3355	0	10797.9
11	-17	2.83933	-17.233	0	10892.7
11	-16	2.93664	-16.1656	0	10732.6
11	-15	2.94996	-15.1492	0	10677.7
11	-14	2.96112	-14.133	0	10633.9
11	-13	2.96893	-13.1197	0	10600.6
11	-12	2.97619	-12.1053	0	10570.8
11	-11	2.98208	-11.0916	0	10546.8
11	-10	2.98639	-10.0798	0	10527.6
11	-9	2.98979	-9.06892	0	10511.6
11	-8	2.99239	-8.05914	0	10498.4
11	-7	2.9944	-7.05017	0	10487.5
11	-6	2.99597	-6.04184	0	10478.7
11	-5	2.99717	-5.03405	0	10471.5
11	-4	2.99807	-4.02667	0	10465.8
11	-3	2.99871	-3.0198	0	10461.6
11	-2	2.99916	-2.01298	0	10458.6
11	-1	2.99948	-1.00313	0	10456.7
11	0	2.9995	-2.61276e-16	0	10456.2
11	1	2.99947	1.00373	0	10456.8
11	2	2.99916	2.01298	0	10458.6
11	3	2.99872	3.01973	0	10461.5
11	4	2.99807	4.02667	0	10465.8
11	5	2.99717	5.03405	0	10471.5
11	6	2.99598	6.04174	0	10478.6
11	7	2.99438	7.05029	0	10487.6
11	8	2.99237	8.0592	0	10498.4
11	9	2.98979	9.06892	0	10511.6
11	10	2.98639	10.0798	0	10527.6
11	11	2.98209	11.0916	0	10546.8
11	12	2.97619	12.1053	0	10570.8
11	13	2.96893	13.1197	0	10600.6
11	14	2.96114	14.1329	0	10633.9
11	15	2.95011	15.149	0	10677.7
11	16	2.93664	16.1656	0	10732.6
11	17	2.91859	17.1839	0	10805
11	18	2.93756	18.3355	0	10797.9
11	19	2.96457	19.3727	0	10789.3
11	20	2.99108	20.4357	0	10799.2
11	21	2.99663	21.5377	0	10856.4
11	22	2.95001	22.6491	0	11025.1
11	23	2.98061	23.9048	0	11088.9
11	24	2.91802	25.1844	0	11473.5
11	25	2.99751	27.0315	0	11976.5
11	26	4.75163	27.8602	0	8561.03
11	27	10.4433	27.8625	0	1841.63
12	-27	12	-27	0	0
12	-26	6.60827	-27.8675	0	8449.45
12	-25	3.0015	-27.4295	0	13674.8
12	-24	2.98404	-25.4135	0	12634.3
12	-23	2.99882	-24.0184	0	12384.8
12	-22	2.93347	-22.8309	0	12380.4
12	-21	2.96784	-21.6216	0	12224.8
12	-20	2.99932	-20.5095	0	12106.5
12	-19	2.98773	-19.4243	0	12069.5
12	-18	2.96272	-18.3696	0	12065.5
12	-17	2.93764	-17.3356	0	12075.8
12	-16	2.91683	-16.1855	0	12092.4
12	-15	2.93367	-15.1689	0	12025.2
12	-14	2.94686	-14.1533	0	11972.4
12	-13	2.95817	-13.1375	0	11929.9
12	-12	2.96711	-12.1229	0	11896.1
12	-11	2.97389	-11.1101	0	11868.7
12	-10	2.98036	-10.0958	0	11844.6
12	-9	2.98522	-9.08321	0	11825.4
12	-8	2.98895	-8.0718	0	11809.8
12	-7	2.99186	-7.06127	0	11797
12	-6	2.9942	-6.05115	0	11786.4
12	-5	2.99598	-5.04175	0	11778
12	-4	2.99732	-4.03291	0	11771.3
12	-3	2.99831	-3.02432	0	11766.4
12	-2	2.99898	-2.01607	0	11762.8
12	-1	2.99937	-1.00799	0	11760.8
12	0	2.9995	-2.2302e-16	0	11760.1
12	1	2.99946	1.00471	0	11760.8
12	2	2.99898	2.01609	0	11762.9
12	3	2.99831	3.02432	0	11766.4
12	4	2.99732	4.0329	0	11771.3
12	5	2.99599	5.04173	0	11778
12	6	2.99421	6.05112	0	11786.4
12	7	2.99188	7.0612	0	11796.9
12	8	2.98895	8.0718	0	11809.8
12	9	2.98522	9.08321	0	11825.4
12	10	2.98036	10.0958	0	11844.6
12	11	2.97398	11.1099	0	11868.5
12	12	2.96704	12.1231	0	11895.9
12	13	2.95823	13.1374	0	11929.9
12	14	2.94686	14.1533	0	11972.4
12	15	2.93417	15.1683	0	12024.5
12	16	2.91666	16.1857	0	12092.5
12	17	2.93835	17.3364	0	12074.9
12	18	2.96271	18.3696	0	12065.6
12	19	2.98774	19.4243	0	12069.5
12	20	2.99932	20.5095	0	12106.5
12	21	2.96783	21.6217	0	12224.9
12	22	2.9319	22.8292	0	12382.9
12	23	2.9988	24.0187	0	12384.9
12	24	2.98388	25.4131	0	12634.5
12	25	3.0015	27.4295	0	13674.8
12	26	6.60827	27.8675	0	8449.45
12	27	12	27	0	0
13	-27	12.3753	-27.8601	0	1827.2
13	-26	6.65999	-27.8601	0	9286.68
13	-25	4.63078	-27.8996	0	13917.4
13	-24	2.99413	-25.5515	0	13950.3
13	-23	2.96039	-24.1341	0	13776.1
13	-22	2.97664	-22.8957	0	13609.9
13	-21	2.93674	-21.6655	0	13602.7
13	-20	2.98612	-20.5806	0	13439.8
13	-19	2.99912	-19.4862	0	13366.1
13	-18	2.98386	-18.4131	0	13342.8
13	-17	2.96009	-17.3654	0	13343.8
13	-16	2.93765	-16.3356	0	13354.5
13	-15	2.91571	-15.1865	0	13376.4
13	-14	2.93285	-14.1698	0	13312.5
13	-13	2.94527	-13.1553	0	13263.1
13	-12	2.95654	-12.14	0	13222.4
13	-11	2.96553	-11.1257	0	13189.6
13	-10	2.97282	-10.1123	0	13163.1
13	-9	2.97949	-9.09789	0	13139.8
13	-8	2.98467	-8.08475	0	13121.2
13	-7	2.9887	-7.0726	0	13106
13	-6	2.99191	-6.06108	0	13093.7
13	-5	2.99446	-5.04988	0	13083.8
13	-4	2.99638	-4.03935	0	13076.1
13	-3	2.99778	-3.02924	0	13070.2
13	-2	2.99876	-2.01925	0	13066.2
13	-1	2.99943	-1.00572	0	13063.7
13	0	2.9995	-2.1542e-16	0	13063
13	1	2.99932	1.0096	0	13063.8
13	2	2.99876	2.01925	0	13066.2
13	3	2.99778	3.02921	0	13070.2
13	4	2.99638	4.03935	0	13076.1
13	5	2.99446	5.04988	0	13083.8
13	6	2.99191	6.06108	0	13093.7
13	7	2.98872	7.07256	0	13106
13	8	2.98468	8.0847	0	13121.1
13	9	2.97952	9.09783	0	13139.7
13	10	2.97282	10.1123	0	13163.1
13	11	2.96549	11.1257	0	13189.6
13	12	2.95653	12.14	0	13222.4
13	13	2.94508	13.1555	0	13263.2
13	14	2.93285	14.1698	0	13312.5
13	15	2.91571	15.1865	0	13376.4
13	16	2.93719	16.335	0	13355
13	17	2.96	17.3653	0	13343.9
13	18	2.9839	18.4132	0	13342.8
13	19	2.99912	19.4862	0	13366.1
13	20	2.98612	20.5806	0	13439.8
13	21	2.93674	21.6655	0	13602.7
13	22	2.97664	22.8957	0	13609.9
13	23	2.96047	24.134	0	13775.9
13	24	2.99414	25.5514	0	13950.2
13	25	4.63078	27.8996	0	13917.4
13	26	6.65764	27.8602	0	9296.99
13	27	12.3753	27.8601	0	1827.2
14	-27	14	-27	0	0
14	-26	6.60351	-27.8687	0	10670.4
14	-25	4.60575	-27.9186	0	15086.8
14	-24	2.94805	-25.6517	0	15393
14	-23	2.92513	-24.1777	0	15173.8
14	-22	2.99879	-22.9813	0	14884.4
14	-21	2.93588	-21.8336	0	14909.2
14	-20	2.95964	-20.6353	0	14794.8
14	-19	2.99495	-19.5474	0	14680.8
14	-18	2.99698	-18.4646	0	14632.2
14	-17	2.97985	-17.4029	0	14618.6
14	-16	2.95751	-16.3615	0	14623.2
14	-15	2.93573	-15.3334	0	14636.4
14	-14	2.82741	-14.2534	0	14740.5
14	-13	2.93228	-13.1704	0	14597.7
14	-12	2.94474	-12.156	0	14550.6
14	-11	2.95603	-11.1407	0	14511.8
14	-10	2.96527	-10.1261	0	14480.6
14	-9	2.97261	-9.11268	0	14455.1
14	-8	2.97955	-8.09776	0	14432.5
14	-7	2.98494	-7.08398	0	14414.8
14	-6	2.98919	-6.07097	0	14400.5
14	-5	2.99256	-5.05842	0	14388.9
14	-4	2.99518	-4.04623	0	14379.9
14	-3	2.99714	-3.03421	0	14373.2
14	-2	2.99846	-2.02272	0	14368.5
14	-1	2.99925	-1.01127	0	14365.8
14	0	2.9995	-2.17485e-16	0	14364.9
14	1	2.99925	1.01127	0	14365.8
14	2	2.99846	2.02272	0	14368.5
14	3	2.99714	3.03421	0	14373.2
14	4	2.99518	4.04625	0	14379.9
14	5	2.99257	5.0584	0	14388.9
14	6	2.98919	6.07097	0	14400.5
14	7	2.98494	7.08398	0	14414.8
14	8	2.97935	8.09823	0	14432.5
14	9	2.97267	9.11255	0	14454.9
14	10	2.96516	10.1263	0	14480.4
14	11	2.95608	11.1407	0	14511.8
14	12	2.94474	12.156	0	14550.6
14	13	2.93231	13.1703	0	14597.6
